Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q92841	Q96DF8	DDX17	ESS2	Spliceosome	351
Q92841	O43143	DDX17	DHX15	Spliceosome	351
Q92841	O60231	DDX17	DHX16	Spliceosome	351
Q92841	Q92620	DDX17	DHX38	Spliceosome	351
Q92841	Q14562	DDX17	DHX8	Spliceosome	351
Q92841	Q08211	DDX17	DHX9	Spliceosome	351
Q92841	O75937	DDX17	DNAJC8	Spliceosome	351
Q92841	Q15029	DDX17	EFTUD2	Spliceosome	351
Q92841	P38919	DDX17	EIF4A3	Spliceosome	351
Q92841	Q4ZG51	DDX17	NA	Spliceosome	351
Q92841	Q9Y5B6	DDX17	NA	Spliceosome	351
Q92841	O43719	DDX17	HTATSF1	Spliceosome	351
Q92841	O00425	DDX17	IGF2BP3	Spliceosome	351
Q92841	Q13123	DDX17	IK	Spliceosome	351
Q92841	Q9ULR0	DDX17	ISY1	Spliceosome	351
Q92841	Q69YN4	DDX17	NA	Spliceosome	351
Q92841	Q9Y333	DDX17	LSM2	Spliceosome	351
Q92841	P62310	DDX17	LSM3	Spliceosome	351
Q92841	Q9Y4Z0	DDX17	LSM4	Spliceosome	351
Q92841	P62312	DDX17	LSM6	Spliceosome	351
Q92841	Q9UK45	DDX17	LSM7	Spliceosome	351
Q92841	P61326	DDX17	MAGOH	Spliceosome	351
Q92841	P55081	DDX17	MFAP1	Spliceosome	351
Q92841	Q9HCE1	DDX17	MOV10	Spliceosome	351
Q92841	Q09161	DDX17	NCBP1	Spliceosome	351
Q92841	P52298	DDX17	NCBP2	Spliceosome	351
Q92841	P55769	DDX17	SNU13	Spliceosome	351
Q92841	O43809	DDX17	NUDT21	Spliceosome	351
Q92841	P11940	DDX17	PABPC1	Spliceosome	351
Q92841	O43660	DDX17	PLRG1	Spliceosome	351
Q92841	Q9UNP9	DDX17	PPIE	Spliceosome	351
Q92841	O43447	DDX17	NA	Spliceosome	351
Q92841	Q9Y3C6	DDX17	PPIL1	Spliceosome	351
Q92841	Q13356	DDX17	NA	Spliceosome	351
Q92841	Q9H2H8	DDX17	PPIL3	Spliceosome	351
Q92841	O15355	DDX17	PPM1G	Spliceosome	351
Q92841	Q96BP3	DDX17	PPWD1	Spliceosome	351
Q92841	Q99633	DDX17	NA	Spliceosome	351
Q92841	Q9UMS4	DDX17	PRPF19	Spliceosome	351
Q92841	O43395	DDX17	NA	Spliceosome	351
Q92841	Q8WWY3	DDX17	NA	Spliceosome	351
Q92841	O43172	DDX17	NA	Spliceosome	351
Q92841	O75400	DDX17	PRPF40A	Spliceosome	351
Q92841	Q13523	DDX17	PRPF4B	Spliceosome	351
Q92841	O94906	DDX17	PRPF6	Spliceosome	351
Q92841	Q6P2Q9	DDX17	PRPF8	Spliceosome	351
Q92841	Q9UHX1	DDX17	PUF60	Spliceosome	351
Q92841	Q96T37	DDX17	RBM15	Spliceosome	351
Q92841	Q96I25	DDX17	RBM17	Spliceosome	351
Q92841	Q9NW64	DDX17	RBM22	Spliceosome	351
Q92841	P49756	DDX17	RBM25	Spliceosome	351
Q92841	Q14498	DDX17	RBM39	Spliceosome	351
Q92841	Q9Y5S9	DDX17	RBM8A	Spliceosome	351
Q92841	Q15287	DDX17	RNPS1	Spliceosome	351
Q92841	O43290	DDX17	SART1	Spliceosome	351
Q92841	Q15637	DDX17	SF1	Spliceosome	351
Q92841	Q15459	DDX17	SF3A1	Spliceosome	351
Q92841	Q15428	DDX17	SF3A2	Spliceosome	351
Q92841	Q12874	DDX17	SF3A3	Spliceosome	351
Q92841	O75533	DDX17	SF3B1	Spliceosome	351
Q92841	Q9Y3B4	DDX17	SF3B6	Spliceosome	351
Q92841	Q13435	DDX17	SF3B2	Spliceosome	351
Q92841	Q15393	DDX17	SF3B3	Spliceosome	351
Q92841	Q15427	DDX17	SF3B4	Spliceosome	351
Q92841	Q07955	DDX17	SRSF1	Spliceosome	351
Q92841	Q05519	DDX17	NA	Spliceosome	351
Q92841	Q01130	DDX17	SRSF2	Spliceosome	351
Q92841	P84103	DDX17	SRSF3	Spliceosome	351
Q92841	Q08170	DDX17	SRSF4	Spliceosome	351
Q92841	Q13243	DDX17	SRSF5	Spliceosome	351
Q92841	Q16629	DDX17	SRSF7	Spliceosome	351
Q92841	P42285	DDX17	MTREX	Spliceosome	351
Q92841	O95391	DDX17	SLU7	Spliceosome	351
Q92841	O75940	DDX17	SMNDC1	Spliceosome	351
Q92841	Q2TAY7	DDX17	SMU1	Spliceosome	351
Q92841	O75643	DDX17	SNRNP200	Spliceosome	351
Q92841	Q8WVK2	DDX17	NA	Spliceosome	351
Q92841	Q96DI7	DDX17	SNRNP40	Spliceosome	351
Q92841	P08621	DDX17	SNRNP70	Spliceosome	351
Q92841	P09012	DDX17	SNRPA	Spliceosome	351
Q92841	P09661	DDX17	SNRPA1	Spliceosome	351
Q92841	P14678	DDX17	SNRPB	Spliceosome	351
Q92841	P08579	DDX17	SNRPB2	Spliceosome	351
Q92841	P09234	DDX17	SNRPC	Spliceosome	351
Q92841	P62314	DDX17	SNRPD1	Spliceosome	351
Q92841	P62316	DDX17	SNRPD2	Spliceosome	351
Q92841	P62318	DDX17	SNRPD3	Spliceosome	351
Q92841	P62304	DDX17	SNRPE	Spliceosome	351
Q92841	P62306	DDX17	SNRPF	Spliceosome	351
Q92841	P62308	DDX17	SNRPG	Spliceosome	351
Q92841	Q13573	DDX17	SNW1	Spliceosome	351
Q92841	Q96T58	DDX17	NA	Spliceosome	351
Q92841	O15042	DDX17	U2SURP	Spliceosome	351
Q92841	Q8IYB3	DDX17	SRRM1	Spliceosome	351
Q92841	Q9UQ35	DDX17	SRRM2	Spliceosome	351
Q92841	Q9BXP5	DDX17	SRRT	Spliceosome	351
Q92841	Q13247	DDX17	SRSF6	Spliceosome	351
Q92841	Q13242	DDX17	SRSF9	Spliceosome	351
Q92841	O95926	DDX17	SYF2	Spliceosome	351
Q92841	O14776	DDX17	TCERG1	Spliceosome	351
Q92841	Q9UBB9	DDX17	TFIP11	Spliceosome	351
Q92841	Q96FV9	DDX17	THOC1	Spliceosome	351
Q92841	Q8NI27	DDX17	THOC2	Spliceosome	351
Q92841	Q96J01	DDX17	THOC3	Spliceosome	351
Q92841	Q86V81	DDX17	ALYREF	Spliceosome	351
Q92841	Q13769	DDX17	THOC5	Spliceosome	351
Q92841	Q86W42	DDX17	THOC6	Spliceosome	351
Q92841	Q6I9Y2	DDX17	THOC7	Spliceosome	351
Q92841	P62995	DDX17	TRA2B	Spliceosome	351
Q92841	P83876	DDX17	NA	Spliceosome	351
Q92841	Q01081	DDX17	U2AF1	Spliceosome	351
Q92841	P26368	DDX17	U2AF2	Spliceosome	351
Q92841	Q53GS9	DDX17	USP39	Spliceosome	351
Q92841	Q9Y2W2	DDX17	WBP11	Spliceosome	351
Q92841	Q15007	DDX17	WTAP	Spliceosome	351
Q92841	Q9HCS7	DDX17	XAB2	Spliceosome	351
Q92841	O43670	DDX17	NA	Spliceosome	351
Q9BUQ8	O00571	DDX23	DDX3X	Spliceosome	351
Q9BUQ8	Q9UJV9	DDX23	DDX41	Spliceosome	351
Q9BUQ8	Q7L014	DDX23	DDX46	Spliceosome	351
Q9BUQ8	P17844	DDX23	DDX5	Spliceosome	351
Q9BUQ8	Q96DF8	DDX23	ESS2	Spliceosome	351
Q9BUQ8	O43143	DDX23	DHX15	Spliceosome	351
Q9BUQ8	O60231	DDX23	DHX16	Spliceosome	351
Q9BUQ8	Q92620	DDX23	DHX38	Spliceosome	351
Q9BUQ8	Q14562	DDX23	DHX8	Spliceosome	351
Q9BUQ8	Q08211	DDX23	DHX9	Spliceosome	351
Q9BUQ8	O75937	DDX23	DNAJC8	Spliceosome	351
Q9BUQ8	Q15029	DDX23	EFTUD2	Spliceosome	351
Q9BUQ8	P38919	DDX23	EIF4A3	Spliceosome	351
Q9BUQ8	Q4ZG51	DDX23	NA	Spliceosome	351
Q9BUQ8	Q9Y5B6	DDX23	NA	Spliceosome	351
Q9BUQ8	O43719	DDX23	HTATSF1	Spliceosome	351
Q9BUQ8	O00425	DDX23	IGF2BP3	Spliceosome	351
Q9BUQ8	Q13123	DDX23	IK	Spliceosome	351
Q9BUQ8	Q9ULR0	DDX23	ISY1	Spliceosome	351
Q9BUQ8	Q69YN4	DDX23	NA	Spliceosome	351
Q9BUQ8	Q9Y333	DDX23	LSM2	Spliceosome	351
Q9BUQ8	P62310	DDX23	LSM3	Spliceosome	351
Q9BUQ8	Q9Y4Z0	DDX23	LSM4	Spliceosome	351
Q9BUQ8	P62312	DDX23	LSM6	Spliceosome	351
Q9BUQ8	Q9UK45	DDX23	LSM7	Spliceosome	351
Q9BUQ8	P61326	DDX23	MAGOH	Spliceosome	351
Q9BUQ8	P55081	DDX23	MFAP1	Spliceosome	351
Q9BUQ8	Q9HCE1	DDX23	MOV10	Spliceosome	351
Q9BUQ8	Q09161	DDX23	NCBP1	Spliceosome	351
Q9BUQ8	P52298	DDX23	NCBP2	Spliceosome	351
Q9BUQ8	P55769	DDX23	SNU13	Spliceosome	351
Q9BUQ8	O43809	DDX23	NUDT21	Spliceosome	351
Q9BUQ8	P11940	DDX23	PABPC1	Spliceosome	351
Q9BUQ8	O43660	DDX23	PLRG1	Spliceosome	351
Q9BUQ8	Q9UNP9	DDX23	PPIE	Spliceosome	351
Q9BUQ8	O43447	DDX23	NA	Spliceosome	351
Q9BUQ8	Q9Y3C6	DDX23	PPIL1	Spliceosome	351
Q9BUQ8	Q13356	DDX23	NA	Spliceosome	351
Q9BUQ8	Q9H2H8	DDX23	PPIL3	Spliceosome	351
Q9BUQ8	O15355	DDX23	PPM1G	Spliceosome	351
Q9BUQ8	Q96BP3	DDX23	PPWD1	Spliceosome	351
Q9BUQ8	Q99633	DDX23	NA	Spliceosome	351
Q9BUQ8	Q9UMS4	DDX23	PRPF19	Spliceosome	351
Q9BUQ8	O43395	DDX23	NA	Spliceosome	351
Q9BUQ8	Q8WWY3	DDX23	NA	Spliceosome	351
Q9BUQ8	O43172	DDX23	NA	Spliceosome	351
Q9BUQ8	O75400	DDX23	PRPF40A	Spliceosome	351
Q9BUQ8	Q13523	DDX23	PRPF4B	Spliceosome	351
Q9BUQ8	O94906	DDX23	PRPF6	Spliceosome	351
Q9BUQ8	Q6P2Q9	DDX23	PRPF8	Spliceosome	351
Q9BUQ8	Q9UHX1	DDX23	PUF60	Spliceosome	351
Q9BUQ8	Q96T37	DDX23	RBM15	Spliceosome	351
Q9BUQ8	Q96I25	DDX23	RBM17	Spliceosome	351
Q9BUQ8	Q9NW64	DDX23	RBM22	Spliceosome	351
Q9BUQ8	P49756	DDX23	RBM25	Spliceosome	351
Q9BUQ8	Q14498	DDX23	RBM39	Spliceosome	351
Q9BUQ8	Q9Y5S9	DDX23	RBM8A	Spliceosome	351
Q9BUQ8	Q15287	DDX23	RNPS1	Spliceosome	351
Q9BUQ8	O43290	DDX23	SART1	Spliceosome	351
Q9BUQ8	Q15637	DDX23	SF1	Spliceosome	351
Q9BUQ8	Q15459	DDX23	SF3A1	Spliceosome	351
Q9BUQ8	Q15428	DDX23	SF3A2	Spliceosome	351
Q9BUQ8	Q12874	DDX23	SF3A3	Spliceosome	351
Q9BUQ8	O75533	DDX23	SF3B1	Spliceosome	351
Q9BUQ8	Q9Y3B4	DDX23	SF3B6	Spliceosome	351
Q9BUQ8	Q13435	DDX23	SF3B2	Spliceosome	351
Q9BUQ8	Q15393	DDX23	SF3B3	Spliceosome	351
Q9BUQ8	Q15427	DDX23	SF3B4	Spliceosome	351
Q9BUQ8	Q07955	DDX23	SRSF1	Spliceosome	351
Q9BUQ8	Q05519	DDX23	NA	Spliceosome	351
Q9BUQ8	Q01130	DDX23	SRSF2	Spliceosome	351
Q9BUQ8	P84103	DDX23	SRSF3	Spliceosome	351
Q9BUQ8	Q08170	DDX23	SRSF4	Spliceosome	351
Q9BUQ8	Q13243	DDX23	SRSF5	Spliceosome	351
Q9BUQ8	Q16629	DDX23	SRSF7	Spliceosome	351
Q9BUQ8	P42285	DDX23	MTREX	Spliceosome	351
Q9BUQ8	O95391	DDX23	SLU7	Spliceosome	351
Q9BUQ8	O75940	DDX23	SMNDC1	Spliceosome	351
Q9BUQ8	Q2TAY7	DDX23	SMU1	Spliceosome	351
Q9BUQ8	O75643	DDX23	SNRNP200	Spliceosome	351
Q9BUQ8	Q8WVK2	DDX23	NA	Spliceosome	351
Q9BUQ8	Q96DI7	DDX23	SNRNP40	Spliceosome	351
Q9BUQ8	P08621	DDX23	SNRNP70	Spliceosome	351
Q9BUQ8	P09012	DDX23	SNRPA	Spliceosome	351
Q9BUQ8	P09661	DDX23	SNRPA1	Spliceosome	351
Q9BUQ8	P14678	DDX23	SNRPB	Spliceosome	351
Q9BUQ8	P08579	DDX23	SNRPB2	Spliceosome	351
Q9BUQ8	P09234	DDX23	SNRPC	Spliceosome	351
Q9BUQ8	P62314	DDX23	SNRPD1	Spliceosome	351
Q9BUQ8	P62316	DDX23	SNRPD2	Spliceosome	351
Q9BUQ8	P62318	DDX23	SNRPD3	Spliceosome	351
Q9BUQ8	P62304	DDX23	SNRPE	Spliceosome	351
Q9BUQ8	P62306	DDX23	SNRPF	Spliceosome	351
Q9BUQ8	P62308	DDX23	SNRPG	Spliceosome	351
Q9BUQ8	Q13573	DDX23	SNW1	Spliceosome	351
Q9BUQ8	Q96T58	DDX23	NA	Spliceosome	351
Q9BUQ8	O15042	DDX23	U2SURP	Spliceosome	351
Q9BUQ8	Q8IYB3	DDX23	SRRM1	Spliceosome	351
Q9BUQ8	Q9UQ35	DDX23	SRRM2	Spliceosome	351
Q9BUQ8	Q9BXP5	DDX23	SRRT	Spliceosome	351
Q9BUQ8	Q13247	DDX23	SRSF6	Spliceosome	351
Q9BUQ8	Q13242	DDX23	SRSF9	Spliceosome	351
Q9BUQ8	O95926	DDX23	SYF2	Spliceosome	351
Q9BUQ8	O14776	DDX23	TCERG1	Spliceosome	351
Q9BUQ8	Q9UBB9	DDX23	TFIP11	Spliceosome	351
Q9BUQ8	Q96FV9	DDX23	THOC1	Spliceosome	351
Q9BUQ8	Q8NI27	DDX23	THOC2	Spliceosome	351
Q9BUQ8	Q96J01	DDX23	THOC3	Spliceosome	351
Q9BUQ8	Q86V81	DDX23	ALYREF	Spliceosome	351
Q9BUQ8	Q13769	DDX23	THOC5	Spliceosome	351
Q9BUQ8	Q86W42	DDX23	THOC6	Spliceosome	351
Q9BUQ8	Q6I9Y2	DDX23	THOC7	Spliceosome	351
Q9BUQ8	P62995	DDX23	TRA2B	Spliceosome	351
Q9BUQ8	P83876	DDX23	NA	Spliceosome	351
Q9BUQ8	Q01081	DDX23	U2AF1	Spliceosome	351
Q9BUQ8	P26368	DDX23	U2AF2	Spliceosome	351
Q9BUQ8	Q53GS9	DDX23	USP39	Spliceosome	351
Q9BUQ8	Q9Y2W2	DDX23	WBP11	Spliceosome	351
Q9BUQ8	Q15007	DDX23	WTAP	Spliceosome	351
Q9BUQ8	Q9HCS7	DDX23	XAB2	Spliceosome	351
Q9BUQ8	O43670	DDX23	NA	Spliceosome	351
O00571	Q9UJV9	DDX3X	DDX41	Spliceosome	351
O00571	Q7L014	DDX3X	DDX46	Spliceosome	351
O00571	P17844	DDX3X	DDX5	Spliceosome	351
O00571	Q96DF8	DDX3X	ESS2	Spliceosome	351
O00571	O43143	DDX3X	DHX15	Spliceosome	351
O00571	O60231	DDX3X	DHX16	Spliceosome	351
O00571	Q92620	DDX3X	DHX38	Spliceosome	351
O00571	Q14562	DDX3X	DHX8	Spliceosome	351
O00571	Q08211	DDX3X	DHX9	Spliceosome	351
O00571	O75937	DDX3X	DNAJC8	Spliceosome	351
O00571	Q15029	DDX3X	EFTUD2	Spliceosome	351
O00571	P38919	DDX3X	EIF4A3	Spliceosome	351
O00571	Q4ZG51	DDX3X	NA	Spliceosome	351
O00571	Q9Y5B6	DDX3X	NA	Spliceosome	351
O00571	O43719	DDX3X	HTATSF1	Spliceosome	351
O00571	O00425	DDX3X	IGF2BP3	Spliceosome	351
O00571	Q13123	DDX3X	IK	Spliceosome	351
O00571	Q9ULR0	DDX3X	ISY1	Spliceosome	351
O00571	Q69YN4	DDX3X	NA	Spliceosome	351
O00571	Q9Y333	DDX3X	LSM2	Spliceosome	351
O00571	P62310	DDX3X	LSM3	Spliceosome	351
O00571	Q9Y4Z0	DDX3X	LSM4	Spliceosome	351
O00571	P62312	DDX3X	LSM6	Spliceosome	351
O00571	Q9UK45	DDX3X	LSM7	Spliceosome	351
O00571	P61326	DDX3X	MAGOH	Spliceosome	351
O00571	P55081	DDX3X	MFAP1	Spliceosome	351
O00571	Q9HCE1	DDX3X	MOV10	Spliceosome	351
O00571	Q09161	DDX3X	NCBP1	Spliceosome	351
O00571	P52298	DDX3X	NCBP2	Spliceosome	351
O00571	P55769	DDX3X	SNU13	Spliceosome	351
O00571	O43809	DDX3X	NUDT21	Spliceosome	351
O00571	P11940	DDX3X	PABPC1	Spliceosome	351
O00571	O43660	DDX3X	PLRG1	Spliceosome	351
O00571	Q9UNP9	DDX3X	PPIE	Spliceosome	351
O00571	O43447	DDX3X	NA	Spliceosome	351
O00571	Q9Y3C6	DDX3X	PPIL1	Spliceosome	351
O00571	Q13356	DDX3X	NA	Spliceosome	351
O00571	Q9H2H8	DDX3X	PPIL3	Spliceosome	351
O00571	O15355	DDX3X	PPM1G	Spliceosome	351
O00571	Q96BP3	DDX3X	PPWD1	Spliceosome	351
O00571	Q99633	DDX3X	NA	Spliceosome	351
O00571	Q9UMS4	DDX3X	PRPF19	Spliceosome	351
O00571	O43395	DDX3X	NA	Spliceosome	351
O00571	Q8WWY3	DDX3X	NA	Spliceosome	351
O00571	O43172	DDX3X	NA	Spliceosome	351
O00571	O75400	DDX3X	PRPF40A	Spliceosome	351
O00571	Q13523	DDX3X	PRPF4B	Spliceosome	351
O00571	O94906	DDX3X	PRPF6	Spliceosome	351
O00571	Q6P2Q9	DDX3X	PRPF8	Spliceosome	351
O00571	Q9UHX1	DDX3X	PUF60	Spliceosome	351
O00571	Q96T37	DDX3X	RBM15	Spliceosome	351
O00571	Q96I25	DDX3X	RBM17	Spliceosome	351
O00571	Q9NW64	DDX3X	RBM22	Spliceosome	351
O00571	P49756	DDX3X	RBM25	Spliceosome	351
O00571	Q14498	DDX3X	RBM39	Spliceosome	351
O00571	Q9Y5S9	DDX3X	RBM8A	Spliceosome	351
O00571	Q15287	DDX3X	RNPS1	Spliceosome	351
O00571	O43290	DDX3X	SART1	Spliceosome	351
O00571	Q15637	DDX3X	SF1	Spliceosome	351
O00571	Q15459	DDX3X	SF3A1	Spliceosome	351
O00571	Q15428	DDX3X	SF3A2	Spliceosome	351
O00571	Q12874	DDX3X	SF3A3	Spliceosome	351
O00571	O75533	DDX3X	SF3B1	Spliceosome	351
O00571	Q9Y3B4	DDX3X	SF3B6	Spliceosome	351
O00571	Q13435	DDX3X	SF3B2	Spliceosome	351
O00571	Q15393	DDX3X	SF3B3	Spliceosome	351
O00571	Q15427	DDX3X	SF3B4	Spliceosome	351
O00571	Q07955	DDX3X	SRSF1	Spliceosome	351
O00571	Q05519	DDX3X	NA	Spliceosome	351
O00571	Q01130	DDX3X	SRSF2	Spliceosome	351
O00571	P84103	DDX3X	SRSF3	Spliceosome	351
O00571	Q08170	DDX3X	SRSF4	Spliceosome	351
O00571	Q13243	DDX3X	SRSF5	Spliceosome	351
O00571	Q16629	DDX3X	SRSF7	Spliceosome	351
O00571	P42285	DDX3X	MTREX	Spliceosome	351
O00571	O95391	DDX3X	SLU7	Spliceosome	351
O00571	O75940	DDX3X	SMNDC1	Spliceosome	351
O00571	Q2TAY7	DDX3X	SMU1	Spliceosome	351
O00571	O75643	DDX3X	SNRNP200	Spliceosome	351
O00571	Q8WVK2	DDX3X	NA	Spliceosome	351
O00571	Q96DI7	DDX3X	SNRNP40	Spliceosome	351
O00571	P08621	DDX3X	SNRNP70	Spliceosome	351
O00571	P09012	DDX3X	SNRPA	Spliceosome	351
O00571	P09661	DDX3X	SNRPA1	Spliceosome	351
O00571	P14678	DDX3X	SNRPB	Spliceosome	351
O00571	P08579	DDX3X	SNRPB2	Spliceosome	351
O00571	P09234	DDX3X	SNRPC	Spliceosome	351
O00571	P62314	DDX3X	SNRPD1	Spliceosome	351
O00571	P62316	DDX3X	SNRPD2	Spliceosome	351
O00571	P62318	DDX3X	SNRPD3	Spliceosome	351
O00571	P62304	DDX3X	SNRPE	Spliceosome	351
O00571	P62306	DDX3X	SNRPF	Spliceosome	351
O00571	P62308	DDX3X	SNRPG	Spliceosome	351
O00571	Q13573	DDX3X	SNW1	Spliceosome	351
O00571	Q96T58	DDX3X	NA	Spliceosome	351
O00571	O15042	DDX3X	U2SURP	Spliceosome	351
O00571	Q8IYB3	DDX3X	SRRM1	Spliceosome	351
O00571	Q9UQ35	DDX3X	SRRM2	Spliceosome	351
O00571	Q9BXP5	DDX3X	SRRT	Spliceosome	351
O00571	Q13247	DDX3X	SRSF6	Spliceosome	351
O00571	Q13242	DDX3X	SRSF9	Spliceosome	351
O00571	O95926	DDX3X	SYF2	Spliceosome	351
O00571	O14776	DDX3X	TCERG1	Spliceosome	351
O00571	Q9UBB9	DDX3X	TFIP11	Spliceosome	351
O00571	Q96FV9	DDX3X	THOC1	Spliceosome	351
O00571	Q8NI27	DDX3X	THOC2	Spliceosome	351
O00571	Q96J01	DDX3X	THOC3	Spliceosome	351
O00571	Q86V81	DDX3X	ALYREF	Spliceosome	351
O00571	Q13769	DDX3X	THOC5	Spliceosome	351
O00571	Q86W42	DDX3X	THOC6	Spliceosome	351
O00571	Q6I9Y2	DDX3X	THOC7	Spliceosome	351
O00571	P62995	DDX3X	TRA2B	Spliceosome	351
O00571	P83876	DDX3X	NA	Spliceosome	351
O00571	Q01081	DDX3X	U2AF1	Spliceosome	351
O00571	P26368	DDX3X	U2AF2	Spliceosome	351
O00571	Q53GS9	DDX3X	USP39	Spliceosome	351
O00571	Q9Y2W2	DDX3X	WBP11	Spliceosome	351
O00571	Q15007	DDX3X	WTAP	Spliceosome	351
O00571	Q9HCS7	DDX3X	XAB2	Spliceosome	351
O00571	O43670	DDX3X	NA	Spliceosome	351
Q9UJV9	Q7L014	DDX41	DDX46	Spliceosome	351
Q9UJV9	P17844	DDX41	DDX5	Spliceosome	351
Q9UJV9	Q96DF8	DDX41	ESS2	Spliceosome	351
Q9UJV9	O43143	DDX41	DHX15	Spliceosome	351
Q9UJV9	O60231	DDX41	DHX16	Spliceosome	351
Q9UJV9	Q92620	DDX41	DHX38	Spliceosome	351
Q9UJV9	Q14562	DDX41	DHX8	Spliceosome	351
Q9UJV9	Q08211	DDX41	DHX9	Spliceosome	351
Q9UJV9	O75937	DDX41	DNAJC8	Spliceosome	351
Q9UJV9	Q15029	DDX41	EFTUD2	Spliceosome	351
Q9UJV9	P38919	DDX41	EIF4A3	Spliceosome	351
Q9UJV9	Q4ZG51	DDX41	NA	Spliceosome	351
Q9UJV9	Q9Y5B6	DDX41	NA	Spliceosome	351
Q9UJV9	O43719	DDX41	HTATSF1	Spliceosome	351
Q9UJV9	O00425	DDX41	IGF2BP3	Spliceosome	351
Q9UJV9	Q13123	DDX41	IK	Spliceosome	351
Q9UJV9	Q9ULR0	DDX41	ISY1	Spliceosome	351
Q9UJV9	Q69YN4	DDX41	NA	Spliceosome	351
Q9UJV9	Q9Y333	DDX41	LSM2	Spliceosome	351
Q9UJV9	P62310	DDX41	LSM3	Spliceosome	351
Q9UJV9	Q9Y4Z0	DDX41	LSM4	Spliceosome	351
Q9UJV9	P62312	DDX41	LSM6	Spliceosome	351
Q9UJV9	Q9UK45	DDX41	LSM7	Spliceosome	351
Q9UJV9	P61326	DDX41	MAGOH	Spliceosome	351
Q9UJV9	P55081	DDX41	MFAP1	Spliceosome	351
Q9UJV9	Q9HCE1	DDX41	MOV10	Spliceosome	351
Q9UJV9	Q09161	DDX41	NCBP1	Spliceosome	351
Q9UJV9	P52298	DDX41	NCBP2	Spliceosome	351
Q9UJV9	P55769	DDX41	SNU13	Spliceosome	351
Q9UJV9	O43809	DDX41	NUDT21	Spliceosome	351
Q9UJV9	P11940	DDX41	PABPC1	Spliceosome	351
Q9UJV9	O43660	DDX41	PLRG1	Spliceosome	351
Q9UJV9	Q9UNP9	DDX41	PPIE	Spliceosome	351
Q9UJV9	O43447	DDX41	NA	Spliceosome	351
Q9UJV9	Q9Y3C6	DDX41	PPIL1	Spliceosome	351
Q9UJV9	Q13356	DDX41	NA	Spliceosome	351
Q9UJV9	Q9H2H8	DDX41	PPIL3	Spliceosome	351
Q9UJV9	O15355	DDX41	PPM1G	Spliceosome	351
Q9UJV9	Q96BP3	DDX41	PPWD1	Spliceosome	351
Q9UJV9	Q99633	DDX41	NA	Spliceosome	351
Q9UJV9	Q9UMS4	DDX41	PRPF19	Spliceosome	351
Q9UJV9	O43395	DDX41	NA	Spliceosome	351
Q9UJV9	Q8WWY3	DDX41	NA	Spliceosome	351
Q9UJV9	O43172	DDX41	NA	Spliceosome	351
Q9UJV9	O75400	DDX41	PRPF40A	Spliceosome	351
Q9UJV9	Q13523	DDX41	PRPF4B	Spliceosome	351
Q9UJV9	O94906	DDX41	PRPF6	Spliceosome	351
Q9UJV9	Q6P2Q9	DDX41	PRPF8	Spliceosome	351
Q9UJV9	Q9UHX1	DDX41	PUF60	Spliceosome	351
Q9UJV9	Q96T37	DDX41	RBM15	Spliceosome	351
Q9UJV9	Q96I25	DDX41	RBM17	Spliceosome	351
Q9UJV9	Q9NW64	DDX41	RBM22	Spliceosome	351
Q9UJV9	P49756	DDX41	RBM25	Spliceosome	351
Q9UJV9	Q14498	DDX41	RBM39	Spliceosome	351
Q9UJV9	Q9Y5S9	DDX41	RBM8A	Spliceosome	351
Q9UJV9	Q15287	DDX41	RNPS1	Spliceosome	351
Q9UJV9	O43290	DDX41	SART1	Spliceosome	351
Q9UJV9	Q15637	DDX41	SF1	Spliceosome	351
Q9UJV9	Q15459	DDX41	SF3A1	Spliceosome	351
Q9UJV9	Q15428	DDX41	SF3A2	Spliceosome	351
Q9UJV9	Q12874	DDX41	SF3A3	Spliceosome	351
Q9UJV9	O75533	DDX41	SF3B1	Spliceosome	351
Q9UJV9	Q9Y3B4	DDX41	SF3B6	Spliceosome	351
Q9UJV9	Q13435	DDX41	SF3B2	Spliceosome	351
Q9UJV9	Q15393	DDX41	SF3B3	Spliceosome	351
Q9UJV9	Q15427	DDX41	SF3B4	Spliceosome	351
Q9UJV9	Q07955	DDX41	SRSF1	Spliceosome	351
Q9UJV9	Q05519	DDX41	NA	Spliceosome	351
Q9UJV9	Q01130	DDX41	SRSF2	Spliceosome	351
Q9UJV9	P84103	DDX41	SRSF3	Spliceosome	351
Q9UJV9	Q08170	DDX41	SRSF4	Spliceosome	351
Q9UJV9	Q13243	DDX41	SRSF5	Spliceosome	351
Q9UJV9	Q16629	DDX41	SRSF7	Spliceosome	351
Q9UJV9	P42285	DDX41	MTREX	Spliceosome	351
Q9UJV9	O95391	DDX41	SLU7	Spliceosome	351
Q9UJV9	O75940	DDX41	SMNDC1	Spliceosome	351
Q9UJV9	Q2TAY7	DDX41	SMU1	Spliceosome	351
Q9UJV9	O75643	DDX41	SNRNP200	Spliceosome	351
Q9UJV9	Q8WVK2	DDX41	NA	Spliceosome	351
Q9UJV9	Q96DI7	DDX41	SNRNP40	Spliceosome	351
Q9UJV9	P08621	DDX41	SNRNP70	Spliceosome	351
Q9UJV9	P09012	DDX41	SNRPA	Spliceosome	351
Q9UJV9	P09661	DDX41	SNRPA1	Spliceosome	351
Q9UJV9	P14678	DDX41	SNRPB	Spliceosome	351
